date,payment,vendor,invoice,amount_cents
2026-07-21,1622,VND314D47574B,240006937806,41107
2026-07-21,1622,VND314D47574B,25009581989,14772
2026-07-21,1622,VND314D47574B,25009587510,214326
2026-07-21,1622,VND314D47574B,25009587511,716546
2026-07-21,1622,VND314D47574B,275007411973,388719
2026-07-21,1622,VND314D47574B,275007416971,269964
2026-07-21,1622,VND314D47574B,280006958729,24138
2026-07-21,1622,VND314D47574B,280006972122,44703
2026-07-21,1622,VND314D47574B,280006972193,288621
2026-07-21,1622,VND314D47574B,290006954821,12015
2026-07-21,1622,VND314D47574B,290006954906,22622
2026-07-21,1622,VND314D47574B,320005111765,20808
2026-07-21,1622,VND314D47574B,350004701107,37748
2026-07-21,1622,VND314D47574B,35009461179,10304
2026-07-21,1622,VND314D47574B,35009461636,19694
2026-07-21,1622,VND314D47574B,40010383952,54982
2026-07-21,1622,VND314D47574B,45009359457,835414
2026-07-21,1622,VND314D47574B,45009359458,83572
2026-07-21,1622,VND314D47574B,45009371436,16338
2026-07-21,1622,VND314D47574B,45009371490,128147
2026-07-21,1622,VND314D47574B,45009373986,30162
2026-07-21,1622,VND314D47574B,45009374022,17361
2026-07-21,1622,VND314D47574B,55009303790,553102
2026-07-21,1622,VND314D47574B,65009216329,202441
2026-07-21,1622,VND314D47574B,65009227946,110318
2026-07-21,1622,VND314D47574B,70009341847,24393
2026-07-21,1622,VND314D47574B,70009359184,27540
2026-07-21,1622,VND314D47574B,75009185696,86205
2026-07-21,1622,VND314D47574B,80009233778,29031
2026-07-21,1622,VND314D47574B,80009254987,48894
2026-07-21,1622,VND314D47574B,80009254988,15752
2026-07-21,1622,VND314D47574B,80009254989,33709
2026-07-21,1622,VND314D47574B,90009224477,24138
2026-07-21,1623,VND162E4C3E25,916658-1,62640
2026-07-21,1623,VND162E4C3E25,916658-2,30960
2026-07-21,1623,VND162E4C3E25,916677-1,1508
2026-07-21,1623,VND162E4C3E25,916678-1,1508
2026-07-21,1624,VND4331F46BAE,NO.    3,130000
2026-07-21,1627,VND65DE8A4375,S18881,37500
2026-07-21,1627,VND65DE8A4375,S18882,30000
2026-07-21,1628,VNDB24DE3A5F3,58816893,438312
2026-07-21,1628,VNDB24DE3A5F3,58816907,370190
2026-07-21,1628,VNDB24DE3A5F3,58816909,489600
2026-07-21,1628,VNDB24DE3A5F3,58852429,462080
2026-07-21,1628,VNDB24DE3A5F3,58852453,482040
2026-07-21,1628,VNDB24DE3A5F3,58852601,375600
2026-07-21,1628,VNDB24DE3A5F3,58852627,428736
2026-07-21,1628,VNDB24DE3A5F3,58855737,473648
2026-07-21,1628,VNDB24DE3A5F3,58855742,482261
2026-07-21,1628,VNDB24DE3A5F3,58871564,5200
2026-07-21,1628,VNDB24DE3A5F3,58928987,23350
2026-07-21,1631,VND88879B21FB,0032011,4483800
2026-07-21,1632,VND0F82AF1081,6044815671,35879
2026-07-21,1632,VND0F82AF1081,6045113231,30269
2026-07-21,1632,VND0F82AF1081,6066533451,15456
2026-07-21,1632,VND0F82AF1081,6066533452,26140
2026-07-21,1632,VND0F82AF1081,6066601981,-6117
2026-07-21,1632,VND0F82AF1081,6066601982,-7209
2026-07-21,1632,VND0F82AF1081,6066681758,13999
2026-07-21,1632,VND0F82AF1081,6066811867,9776
2026-07-21,1632,VND0F82AF1081,6066878424,9676
2026-07-21,1632,VND0F82AF1081,6067209975,40356
2026-07-21,1632,VND0F82AF1081,6067306748,70046
2026-07-21,1632,VND0F82AF1081,6067306750,69626
2026-07-21,1632,VND0F82AF1081,6068215431,36858
2026-07-21,1633,VND0F82AF1081,6067313382,67858
2026-07-21,1634,VND0F82AF1081,6067313381,7392
2026-07-21,1635,VND7B11AB56B7,11504-52,709094
2026-07-21,1637,VNDF9E7CB2B1F,89228-129,364160
2026-07-21,1637,VNDF9E7CB2B1F,89228-130,408077
2026-07-21,1639,VND6BAF66BC6D,711396,1499
2026-07-21,1640,VNDEE92605660,0040128739,18747
2026-07-21,1640,VNDEE92605660,0040128742,18783
2026-07-21,1640,VNDEE92605660,0040193279,18747
2026-07-21,1640,VNDEE92605660,0040263383,31442
2026-07-21,1640,VNDEE92605660,0040263386,18747
2026-07-21,1640,VNDEE92605660,0040263387,701
2026-07-21,1640,VNDEE92605660,0040263389,18783
2026-07-21,1640,VNDEE92605660,0040263390,2780
2026-07-21,1640,VNDEE92605660,0040263391,1390
2026-07-21,1640,VNDEE92605660,0040263392,6938
2026-07-21,1640,VNDEE92605660,0040263393,1390
2026-07-21,1640,VNDEE92605660,0040263394,2079
2026-07-21,1640,VNDEE92605660,0040263395,11096
2026-07-21,1640,VNDEE92605660,0040285962,28241
2026-07-21,1640,VNDEE92605660,40263384,44214
2026-07-21,1641,VND0E3E3E8899,INV463823,73728
2026-07-21,1642,VNDAD36288E2C,1285223,7600
2026-07-21,1643,VNDBFC0B28F1A,853780467,240561
2026-07-21,1643,VNDBFC0B28F1A,853783419,425363
2026-07-21,1643,VNDBFC0B28F1A,853855158,53277
2026-07-21,1644,VND845DA57072,311,221087
2026-07-21,1644,VND845DA57072,54818,214500
2026-07-21,1644,VND845DA57072,911,225319
2026-07-21,1645,VNDE9006C6230,025918154,8915
2026-07-21,1646,VND291E1E6078,28364,38922
2026-07-21,1646,VND291E1E6078,28391,31044
2026-07-21,1648,VND8AA7C5834A,9968296062,33492
2026-07-21,1648,VND8AA7C5834A,9970812401,440568
2026-07-21,1648,VND8AA7C5834A,9971646865,113272
2026-07-21,1648,VND8AA7C5834A,9976309238,193860
2026-07-21,1649,VND5696B5D7DE,97350937,1371404
2026-07-21,1649,VND5696B5D7DE,97350939,5772
2026-07-21,1649,VND5696B5D7DE,97350945,7044
2026-07-21,1649,VND5696B5D7DE,97350946,4712
2026-07-21,1649,VND5696B5D7DE,97452273,50415
2026-07-21,1649,VND5696B5D7DE,97525533,6188
2026-07-21,1649,VND5696B5D7DE,97525534,68685
2026-07-21,1649,VND5696B5D7DE,97525535,58696
2026-07-21,1649,VND5696B5D7DE,97525536,15240
2026-07-21,1649,VND5696B5D7DE,97525537,24216
2026-07-21,1649,VND5696B5D7DE,97525539,566416
2026-07-21,1650,VND3202C9608E,0820-002237098,13866
2026-07-21,1651,VNDB13CA932DA,MAY26ATT,3904468
2026-07-21,1652,VNDB13CA932DA,2117046117,804257
2026-07-21,1653,VNDB13CA932DA,2127046115,4958320
2026-07-21,1654,VND13E76BDE84,529-81633970,60940
2026-07-21,1654,VND13E76BDE84,529-81634175,109725
2026-07-21,1654,VND13E76BDE84,529-81634185,54950
2026-07-21,1654,VND13E76BDE84,529-81634240,54950
2026-07-21,1655,VND2C79FC2F94,077750,494200
2026-07-21,1655,VND2C79FC2F94,077750FR,26500
2026-07-21,1656,VNDE6819ED656,US90970015,175139
2026-07-21,1657,VND1C44D76FA4,08152025,14675274
2026-07-21,1659,VNDCD52791086,AJ9KG8S,288162
2026-07-21,1660,VNDC9813A6861,904257919,9000
2026-07-21,1660,VNDC9813A6861,904260097,6000
2026-07-21,1661,VND9273B63C47,391610,47500
2026-07-21,1662,VNDEC02A2D016,20260504080,45000
2026-07-21,1662,VNDEC02A2D016,20260601080,45000
2026-07-21,1662,VNDEC02A2D016,20260701080,45000
2026-07-21,1664,VND4F67A130AA,0625-252341,-19800
2026-07-21,1664,VND4F67A130AA,0625-254555,-3110
2026-07-21,1664,VND4F67A130AA,0625-258337,53463
2026-07-21,1664,VND4F67A130AA,0625-259468,12227
2026-07-21,1664,VND4F67A130AA,0625-259778,56169
2026-07-21,1664,VND4F67A130AA,0625-259925,5660
2026-07-21,1664,VND4F67A130AA,0625-260018,2700
2026-07-21,1664,VND4F67A130AA,0633-4469828,17199
2026-07-21,1665,VNDCCD745E802,243119,232674
2026-07-21,1666,VNDC6FEA6D9A6,990586248,185812
2026-07-21,1666,VNDC6FEA6D9A6,990593528,24256
2026-07-21,1668,VND66205EC106,49324012,1499
2026-07-21,1668,VND66205EC106,49327373,475
2026-07-21,1668,VND66205EC106,49340198,11313
2026-07-21,1668,VND66205EC106,49350518,19998
2026-07-21,1668,VND66205EC106,49367152,11248
2026-07-21,1668,VND66205EC106,49374206,6838
2026-07-21,1668,VND66205EC106,49383199,14138
2026-07-21,1668,VND66205EC106,49390645,4078
2026-07-21,1668,VND66205EC106,49398706,6608
2026-07-21,1669,VND9C38D74E0D,172830-R,278525
2026-07-21,1669,VND9C38D74E0D,173024-R,400000
2026-07-21,1670,VND89370A1512,4176900,6875
2026-07-21,1671,VND21A3B8AD24,17158,130000
2026-07-21,1671,VND21A3B8AD24,17161,66638
2026-07-21,1671,VND21A3B8AD24,17165,53850
2026-07-21,1672,VND091D0AAA42,41461631,32024
2026-07-21,1672,VND091D0AAA42,41690343,35839
2026-07-21,1672,VND091D0AAA42,41947494,35210
2026-07-21,1672,VND091D0AAA42,41947517,14037
2026-07-21,1672,VND091D0AAA42,41947518,12967
2026-07-21,1672,VND091D0AAA42,41947518-1,23790
2026-07-21,1672,VND091D0AAA42,41947519,15307
2026-07-21,1672,VND091D0AAA42,42207219,41676
2026-07-21,1672,VND091D0AAA42,42207242,17160
2026-07-21,1672,VND091D0AAA42,42207243,12967
2026-07-21,1672,VND091D0AAA42,42207243-1,7666
2026-07-21,1672,VND091D0AAA42,42207244,15647
2026-07-21,1672,VND091D0AAA42,42449556,125922
2026-07-21,1672,VND091D0AAA42,42449557,108472
2026-07-21,1672,VND091D0AAA42,42449590,10190
2026-07-21,1672,VND091D0AAA42,42449597,34863
2026-07-21,1672,VND091D0AAA42,42449599,13117
2026-07-21,1672,VND091D0AAA42,42449605,11716
2026-07-21,1672,VND091D0AAA42,42449607,31304
2026-07-21,1672,VND091D0AAA42,42449608,23756
2026-07-21,1672,VND091D0AAA42,42449609,15501
2026-07-21,1672,VND091D0AAA42,42449621,88981
2026-07-21,1672,VND091D0AAA42,42449624,15010
2026-07-21,1672,VND091D0AAA42,42449626,17102
2026-07-21,1672,VND091D0AAA42,42449627,15010
2026-07-21,1672,VND091D0AAA42,42449628,15010
2026-07-21,1672,VND091D0AAA42,42449629,21286
2026-07-21,1672,VND091D0AAA42,42449630,33821
2026-07-21,1672,VND091D0AAA42,42449631,12311
2026-07-21,1672,VND091D0AAA42,42454554,23933
2026-07-21,1672,VND091D0AAA42,42473819,13419
2026-07-21,1673,VND091D0AAA42,42449615,23949
2026-07-21,1674,VND44D252EA0A,69257,86233
2026-07-21,1675,VND330D20593D,0080140877,10006
2026-07-21,1676,VND1A66F6F6AF,6060452,103230
2026-07-21,1677,VNDBB1C78CF79,2575006302026,630000
2026-07-21,1678,VNDDB8E0D5288,213084F,26180
2026-07-21,1678,VNDDB8E0D5288,213354F,4785
2026-07-21,1678,VNDDB8E0D5288,213402F,3927
2026-07-21,1678,VNDDB8E0D5288,213404F,1540
2026-07-21,1678,VNDDB8E0D5288,214492F,57671
2026-07-21,1678,VNDDB8E0D5288,215530F,462890
2026-07-21,1678,VNDDB8E0D5288,215891F,85668
2026-07-21,1678,VNDDB8E0D5288,216288F,8424
2026-07-21,1679,VNDAFFFA2BB50,CINV002139603,33329
2026-07-21,1681,VND6DFE713957,910018348,825000
2026-07-21,1681,VND6DFE713957,910018389,38500
2026-07-21,1681,VND6DFE713957,910018390,71500
2026-07-21,1683,VNDD20D7F3048,2042476,4471800
2026-07-21,1684,VND684C9F2E6A,3870,136076
2026-07-21,1685,VNDDC32CEF05A,2025 PCORI FEE,3449856
2026-07-21,1686,VND3AAB7BB3E5,400617,13600
2026-07-21,1686,VND3AAB7BB3E5,7132,12857
2026-07-21,1686,VND3AAB7BB3E5,7134,8157
2026-07-21,1686,VND3AAB7BB3E5,7878,11200
2026-07-21,1686,VND3AAB7BB3E5,7880,37342
2026-07-21,1689,VND8FC13EF0F0,72583,14900
2026-07-21,1690,VND9F72FF75D2,SPONS-BREADA,150000
2026-07-21,1691,VND63FC3F64CF,284005,43493
2026-07-21,1691,VND63FC3F64CF,485633,14455
2026-07-21,1691,VND63FC3F64CF,486055,25314
2026-07-21,1691,VND63FC3F64CF,486979,4380
2026-07-21,1691,VND63FC3F64CF,487075,11381
2026-07-21,1691,VND63FC3F64CF,487698,62711
2026-07-21,1691,VND63FC3F64CF,487825,36420
2026-07-21,1691,VND63FC3F64CF,487884,9360
2026-07-21,1691,VND63FC3F64CF,487899,7914
2026-07-21,1691,VND63FC3F64CF,487901,27703
2026-07-21,1691,VND63FC3F64CF,488004,267036
2026-07-21,1691,VND63FC3F64CF,488005,16599
2026-07-21,1691,VND63FC3F64CF,488049,62260
2026-07-21,1691,VND63FC3F64CF,488097,4063
2026-07-21,1691,VND63FC3F64CF,488109,5376
2026-07-21,1691,VND63FC3F64CF,488112,276
2026-07-21,1691,VND63FC3F64CF,488116,17660
2026-07-21,1691,VND63FC3F64CF,488117,36149
2026-07-21,1691,VND63FC3F64CF,488308,6599
2026-07-21,1691,VND63FC3F64CF,488314,26892
2026-07-21,1691,VND63FC3F64CF,488342,12914
2026-07-21,1691,VND63FC3F64CF,488353,18593
2026-07-21,1691,VND63FC3F64CF,488433,130256
2026-07-21,1691,VND63FC3F64CF,488470,5799
2026-07-21,1691,VND63FC3F64CF,488474,1440
2026-07-21,1691,VND63FC3F64CF,488477,1440
2026-07-21,1691,VND63FC3F64CF,488484,72641
2026-07-21,1691,VND63FC3F64CF,488518,51078
2026-07-21,1691,VND63FC3F64CF,488561,2844
2026-07-21,1691,VND63FC3F64CF,488615,41802
2026-07-21,1691,VND63FC3F64CF,488744,19150
2026-07-21,1691,VND63FC3F64CF,488751,1878
2026-07-21,1691,VND63FC3F64CF,488763,17138
2026-07-21,1691,VND63FC3F64CF,488768,9886
2026-07-21,1691,VND63FC3F64CF,488865,67612
2026-07-21,1691,VND63FC3F64CF,489036,74467
2026-07-21,1691,VND63FC3F64CF,489075,11381
2026-07-21,1693,VND51F22A8064,B21383747,260960
2026-07-21,1694,VND732FC446A2,883105969,28900
2026-07-21,1694,VND732FC446A2,883105970,3798
2026-07-21,1694,VND732FC446A2,883120927,17572
2026-07-21,1695,VND1CDC5A7959,010101600117501 0726,4240
2026-07-21,1695,VND1CDC5A7959,010102353003802 0726,6289
2026-07-21,1695,VND1CDC5A7959,010102353004501 0726,10582
2026-07-21,1695,VND1CDC5A7959,010102358004602 0726,1234
2026-07-21,1695,VND1CDC5A7959,010102360003101 0726,1234
2026-07-21,1695,VND1CDC5A7959,010102369012402 0726,1234
2026-07-21,1695,VND1CDC5A7959,010102380003301 0726,1234
2026-07-21,1695,VND1CDC5A7959,010103356020701 0726,6147
2026-07-21,1695,VND1CDC5A7959,010103356020801 0726,6275
2026-07-21,1695,VND1CDC5A7959,010103393002902 0726,1987
2026-07-21,1695,VND1CDC5A7959,010103393003101 0726,126420
2026-07-21,1695,VND1CDC5A7959,010112034000802 626,16241
2026-07-21,1695,VND1CDC5A7959,010112034005301 626,4306
2026-07-21,1695,VND1CDC5A7959,010117013002302 0626,3370
2026-07-21,1695,VND1CDC5A7959,010117013002402 0626,3224
2026-07-21,1695,VND1CDC5A7959,010117013002502 0626,3370
2026-07-21,1695,VND1CDC5A7959,010117013002602 0626,3370
2026-07-21,1695,VND1CDC5A7959,010117018001902 626,3163
2026-07-21,1695,VND1CDC5A7959,010117018002001 626,10986
2026-07-21,1695,VND1CDC5A7959,010117024000502 626,17574
2026-07-21,1695,VND1CDC5A7959,010117042002502 0626,3017
2026-07-21,1695,VND1CDC5A7959,010117042002602 0626,3017
2026-07-21,1695,VND1CDC5A7959,010117042439806 626,13405
2026-07-21,1695,VND1CDC5A7959,010117043002702 0626,3163
2026-07-21,1695,VND1CDC5A7959,010117077062502 0626,3177
2026-07-21,1695,VND1CDC5A7959,010120146018602 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120201055701 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120407036901 0626,1182
2026-07-21,1695,VND1CDC5A7959,010120407045502 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120408099801 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120408105403 0626,10060
2026-07-21,1695,VND1CDC5A7959,010120408105501 0626,18788
2026-07-21,1695,VND1CDC5A7959,010120431026202 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120431027802 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120437075702 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120437083603 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120437120402 0626,3017
2026-07-21,1695,VND1CDC5A7959,010120437122802 0626,3017
2026-07-21,1695,VND1CDC5A7959,010120439028302 0626,1182
2026-07-21,1695,VND1CDC5A7959,010120443064202 0626,3017
2026-07-21,1695,VND1CDC5A7959,010120444012102 0626,1180
2026-07-21,1695,VND1CDC5A7959,010120451001502 0626,1202
2026-07-21,1695,VND1CDC5A7959,010120718003902 0626,1180
2026-07-21,1695,VND1CDC5A7959,010121323043002 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121406067401 0626,8471
2026-07-21,1695,VND1CDC5A7959,010121406067901 0626,160755
2026-07-21,1695,VND1CDC5A7959,010121411070602 0626,3043
2026-07-21,1695,VND1CDC5A7959,010121411088301 626,7314
2026-07-21,1695,VND1CDC5A7959,010121415088202 0626,1256
2026-07-21,1695,VND1CDC5A7959,010121421143801 0626,1236
2026-07-21,1695,VND1CDC5A7959,010121441063902 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121441083202 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121441091402 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121441106202 0626,1236
2026-07-21,1695,VND1CDC5A7959,010121441151202 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121441183202 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121710054902 0626,1234
2026-07-21,1695,VND1CDC5A7959,010121710056401 0626,1234
2026-07-21,1696,VNDF384EA7B9B,509074312,17753
2026-07-21,1696,VNDF384EA7B9B,509074313,5996
2026-07-21,1696,VNDF384EA7B9B,509074314,52650
2026-07-21,1696,VNDF384EA7B9B,509074315,36030
2026-07-21,1696,VNDF384EA7B9B,509074318,74194
2026-07-21,1696,VNDF384EA7B9B,509074319,68805
2026-07-21,1696,VNDF384EA7B9B,509074320,213138
2026-07-21,1696,VNDF384EA7B9B,509074321,25230
2026-07-21,1697,VNDF1D7164620,1314212,1180400
2026-07-21,1698,VND6F360E2F72,5155535340196,88201
2026-07-21,1700,VND192E49B381,19180536,411200
2026-07-21,1700,VND192E49B381,19180551,246092
2026-07-21,1700,VND192E49B381,19180558,141200
2026-07-21,1700,VND192E49B381,19180648,453600
2026-07-21,1700,VND192E49B381,19180664,255848
2026-07-21,1700,VND192E49B381,19180885,134600
2026-07-21,1700,VND192E49B381,PayApp005 May2026,1479180
2026-07-21,1702,VND42EFDCDA16,287247619307x070226,7247
2026-07-21,1702,VND42EFDCDA16,820710836X06252026,63276
2026-07-21,1702,VND42EFDCDA16,823146463X062526,27681
2026-07-21,1702,VND42EFDCDA16,823166478X07122026,150984
2026-07-21,1703,VND42EFDCDA16,877469808x07022026,9018
2026-07-21,1704,VND42EFDCDA16,287025811129X070226,25284
2026-07-21,1705,VND42EFDCDA16,287298098667X07062-,16692
2026-07-21,1706,VND3F4FEE385D,22511-0001,131200
2026-07-21,1709,VND4D06D2B5A2,57042,269500
2026-07-21,1710,VNDB1841736DC,907694329,5535
2026-07-21,1712,VND747FF1E792,Pay App 007 MAY 2026,9872500
2026-07-21,1713,VNDD38F7DD906,71695,98058
2026-07-21,1715,VND5F6FFF0AE1,20INV000958847,3946800
2026-07-21,1717,VNDA13E5227A8,3369,210000
2026-07-21,1720,VNDDA5C9EEF92,0726-01EBR,962340
2026-07-21,1722,VND2F494BD8EA,8999,125840
2026-07-21,1723,VND8BF158BBF3,9865,53800
2026-07-21,1724,VND8AF07BEFC7,2119222,486000
2026-07-21,1724,VND8AF07BEFC7,2119257,467028
2026-07-21,1725,VND17EFA4CC4F,0026,226100
2026-07-21,1727,VND5F7CD0BCD8,0198536,302532
2026-07-21,1727,VND5F7CD0BCD8,0198541,358624
2026-07-21,1727,VND5F7CD0BCD8,0198665,40702
2026-07-21,1727,VND5F7CD0BCD8,0198679,289750
2026-07-21,1727,VND5F7CD0BCD8,0198800,428175
2026-07-21,1727,VND5F7CD0BCD8,0198801,157506
2026-07-21,1727,VND5F7CD0BCD8,0199151,64764
2026-07-21,1728,VNDC1B4990CC4,24252,407500
2026-07-21,1728,VNDC1B4990CC4,24373,329000
2026-07-21,1728,VNDC1B4990CC4,24398,52500
2026-07-21,1729,VNDEA944B2A82,672,35000
2026-07-21,1730,VND0B19C534A3,6-2026,30000
2026-07-21,1731,VND549FAFA0EC,20835,241000
2026-07-21,1732,VND9E437EDE3F,853801696,174885
2026-07-21,1733,VND1F66A9B1C6,GRESS6/26,37663
2026-07-21,1734,VND9C38D74E0D,172708-R,200000
2026-07-21,1734,VND9C38D74E0D,3754-M,120000
2026-07-21,1735,VND4EAEDD6122,8115-26,30000
2026-07-21,1736,VND2389DF337C,32-8196,4605416
2026-07-21,1736,VND2389DF337C,33-8247,3342276
2026-07-21,1737,VNDCC7F2B2BBA,Draw 532,225524
2026-07-21,1737,VNDCC7F2B2BBA,Draw 533,265439
2026-07-21,1737,VNDCC7F2B2BBA,Draw 534,504007
2026-07-21,1738,VND8245F711AD,HERM6/26,3124
2026-07-21,1739,VND489E9120F4,PFESS6/26,1032
2026-07-21,1740,VND9B1D4A6C53,MESS6/26,77752
2026-07-21,1741,VNDB2470F21C2,48967,13000
2026-07-21,1741,VNDB2470F21C2,48981,8500
2026-07-21,1742,VNDA2FAB02326,32565559,568333
2026-07-21,1743,VNDAF742FEAD1,260600414101,5480
2026-07-21,1744,VND777AAA6B69,131Q-7GFQ-FCHH,11340
2026-07-21,1744,VND777AAA6B69,1471-P397-YRYX,45122
2026-07-21,1744,VND777AAA6B69,196Y-D4P1-DC4L,2599
2026-07-21,1744,VND777AAA6B69,1M6W-VV3L-D1HQ,8815
2026-07-21,1744,VND777AAA6B69,1M7G-16JQ-676D,8436
2026-07-21,1744,VND777AAA6B69,1RCT-13X9-CCFH,2464
2026-07-21,1744,VND777AAA6B69,1RQJ-N1RV-H6JT,5311
2026-07-21,1744,VND777AAA6B69,1TFX-HC9K-6VLH,2715
2026-07-21,1744,VND777AAA6B69,1X4D-CPLQ-XFFR,12783
2026-07-21,1744,VND777AAA6B69,1XNR-MMHJ-VDLV,11180
2026-07-21,1744,VND777AAA6B69,1YNX-3LGX-7L1P,9797
2026-07-21,1745,VND777AAA6B69,1MJ7J4133MR4,20165
2026-07-21,1746,VND777AAA6B69,14KM-CH4L-94Y9,175930
2026-07-21,1746,VND777AAA6B69,1DW6-979J-9DVX,84613
2026-07-21,1746,VND777AAA6B69,1LQD-GVWD-FY74,243591
2026-07-21,1746,VND777AAA6B69,1TJH-W9YL-YQQC,627177
2026-07-21,1746,VND777AAA6B69,1XTV-JJGY-CKC3,-57900
2026-07-21,1747,VNDF20311C499,07022026,30400
2026-07-21,1748,VNDBBA3F59362,26800-031L,164000
2026-07-21,1748,VNDBBA3F59362,26800-031M,6125
2026-07-21,1748,VNDBBA3F59362,26800-058L,36750
2026-07-21,1748,VNDBBA3F59362,26800-061M,378560
2026-07-21,1748,VNDBBA3F59362,26800-066L,193000
2026-07-21,1748,VNDBBA3F59362,26800-066M,105931
2026-07-21,1748,VNDBBA3F59362,26800-067L,492000
2026-07-21,1748,VNDBBA3F59362,26800-067M,282240
2026-07-21,1748,VNDBBA3F59362,26800-068M,2520
2026-07-21,1748,VNDBBA3F59362,26804-1,4862900
2026-07-21,1748,VNDBBA3F59362,26804-2,200000
2026-07-21,1749,VND11E0142FA6,2415220325,10293
2026-07-21,1749,VND11E0142FA6,24225964769,30878
2026-07-21,1749,VND11E0142FA6,2433815906,6255
2026-07-21,1749,VND11E0142FA6,247212894248,8687
2026-07-21,1750,VND9D61E9CC36,2218,8750
2026-07-21,1750,VND9D61E9CC36,2877,8750
2026-07-21,1750,VND9D61E9CC36,2879,8750
2026-07-21,1750,VND9D61E9CC36,3094,8750
2026-07-21,1750,VND9D61E9CC36,3100,17500
2026-07-21,1750,VND9D61E9CC36,3157,8750
2026-07-21,1750,VND9D61E9CC36,3188,8750
2026-07-21,1750,VND9D61E9CC36,3202,8750
2026-07-21,1750,VND9D61E9CC36,3223,8750
2026-07-21,1750,VND9D61E9CC36,3242,8750
2026-07-21,1750,VND9D61E9CC36,3263,8750
2026-07-21,1750,VND9D61E9CC36,3304,8750
2026-07-21,1750,VND9D61E9CC36,3363,22500
2026-07-21,1750,VND9D61E9CC36,3400,963900
2026-07-21,1750,VND9D61E9CC36,3551,8750
2026-07-21,1750,VND9D61E9CC36,3554,8750
2026-07-21,1750,VND9D61E9CC36,79588,8750
2026-07-21,1750,VND9D61E9CC36,80390,8750
2026-07-21,1750,VND9D61E9CC36,80503,45000
2026-07-21,1751,VND28D84142E4,INV213766,19250
2026-07-21,1752,VND038283E7E9,57370791,31921
2026-07-21,1753,VND2419E021E2,6353092625,101100
2026-07-21,1754,VND1300A8C8C0,53810142-01,275773
2026-07-21,1755,VNDF93C737EE6,807710,76100
2026-07-21,1756,VNDDF7FCC90EF,08P58628,239272
2026-07-21,1757,VND03758085BE,426231696,3744
2026-07-21,1758,VND38A6D63C43,3635,1053500
2026-07-21,1759,VNDB0DE02BD22,556172,1500
2026-07-21,1759,VNDB0DE02BD22,556173,3687
2026-07-21,1760,VND4106D61AB9,Pay App 18 June 2026,4820462
2026-07-21,1761,VNDB4ECFD790C,INV 7628,187500
2026-07-21,1761,VNDB4ECFD790C,INV 7634,74000
2026-07-21,1762,VNDFA126B940E,#8,160000
2026-07-21,1762,VNDFA126B940E,#9,140000
2026-07-21,1763,VNDBB8100E20B,Pay App 39,6110316
2026-07-21,1764,VNDBB8100E20B,NO.   2,1781895
2026-07-21,1765,VNDC0577E9132,EBRSH071226,200000
2026-07-21,1766,VNDE2590AFFCF,520749,48483
2026-07-21,1767,VND880EB9064F,765949B,4846
2026-07-21,1768,VNDC5BB98C4B2,40190s,326658
2026-07-21,1769,VNDCD361582C7,NO.   6,600000
2026-07-21,1770,VNDB5429FBD82,RI-5158,459535
2026-07-21,1771,VNDC85861102E,43121070726,72235
2026-07-21,1772,VNDBFCBADDFC0,IW13573,157316
2026-07-21,1772,VNDBFCBADDFC0,IW13612,12588
2026-07-21,1772,VNDBFCBADDFC0,IW13615,38964
2026-07-21,1772,VNDBFCBADDFC0,IW13619,15792
2026-07-21,1773,VNDE60456DFD2,INV18226,1500000
2026-07-21,1775,VNDA1265F5CFE,90752608,1800000
2026-07-21,1776,VND289E08D1A1,Juky2026,105000
2026-07-21,1777,VNDAF9EC758D1,PARTIAL 2,7675066
2026-07-21,1778,VND21EEA50901,12389,15000
2026-07-21,1778,VND21EEA50901,12394,30000
2026-07-21,1779,VND5DBAF0D8F9,19812,806784
2026-07-21,1780,VND91721D3854,119147256942,525095
2026-07-21,1780,VND91721D3854,251743827693,1287
2026-07-21,1780,VND91721D3854,297758850087,5617
2026-07-21,1780,VND91721D3854,377546390860 626,5718
2026-07-21,1780,VND91721D3854,995234168777,148
2026-07-21,1780,VND91721D3854,998142314772 626,7825
